ID,Name,Type,X,Y,Width,Height,Voltage
TMP00045192,00000示分6#-LINE215_线LINE231_示分7#,交流线段,504.08672069080444,464.69923915298966,0.0,1.870581604506583,10kV
TMP00045191,00000示分6#-LINE215_线LINE231_示分6白1#数线,交流线段,501.6858680333778,466.56982075749625,2.40085265742664,0.0,10kV
TMP00045190,00000困示分8#,交流线段,504.08672069080444,464.198558213862,0.0,0.5006809391276761,10kV
TMP00045189,00000困示分12#,交流线段,504.08672069080444,462.19599659496095,0.0,0.5006809391277329,10kV
TMP00045188,00000示分20#-LINE215_线LINE231_示分21#,交流线段,504.08672069080444,457.6903545556411,0.0,0.5005188015178419,10kV
TMP00045187,00000困示分22#,交流线段,504.08672069080444,457.18967361651335,0.0,0.5006809391277329,10kV
TMP00045186,00000困示分24#,交流线段,504.08672069080444,453.4485104075002,0.0,1.870581604506583,10kV
TMP00045185,00000示分23#-LINE215_线听统要败支1#数线,交流线段,504.08672069080444,455.31909201200676,2.4006905198168624,0.0,10kV
TMP00045184,00000困示分29#,交流线段,504.08672069080444,450.9454299870813,0.0,0.5005188015178987,10kV
TMP00045183,00000示分35#-LINE215_线LINE231_示分36#,交流线段,504.08672069080444,447.4408255507972,0.0,0.5006809391276761,10kV
TMP00045182,00000示分36#-LINE215_线LINE231_示分37#,交流线段,504.08672069080444,446.9403067492793,0.0,0.5005188015178987,10kV
TMP00045181,00000困示分38#,交流线段,504.08672069080444,446.4396258101516,0.0,0.5006809391276761,10kV
TMP00045180,00000困示分40#,交流线段,504.08672069080444,442.6984626011384,0.0,1.870581604506583,10kV
TMP00045179,00000困示分42#,交流线段,504.08672069080444,438.44153965528415,0.0,2.3865034789574793,10kV
TMP00045178,00000示分44#-LINE215_线LINE231_示分45#,交流线段,504.08672069080444,436.93965897551084,0.0,0.5006809391277329,10kV
TMP00045177,00000困示分46#,交流线段,504.08672069080444,436.43897803638316,0.0,0.5006809391276761,10kV
TMP00045176,00000困示分48#,交流线段,504.08672069080444,435.43777829573753,0.0,0.5006809391277329,10kV
TMP00045175,00000示分51#-LINE215_线LINE231_示分51白1#,交流线段,504.08672069080444,432.5659969505854,1.8705005357016944,0.0,10kV
TMP00045174,00000统要败支5#,交流线段,514.6961141206464,455.31909201200676,0.6404435587934358,0.0,10kV
TMP00045173,00000统要败支7#,交流线段,515.9770823070384,455.31909201200676,0.6405246275984382,0.0,10kV
TMP00045172,00000示分6白2#-LINE215_线LINE231_示分6白3#,交流线段,494.34006148282083,466.56982075749625,3.514170555263604,0.0,10kV
TMP00045171,00000示分6白3#-LINE215_线LINE231_示分6白4#,交流线段,486.504599350604,466.56982075749625,7.835462132216833,0.0,10kV
TMP00045170,00000示分6白4#-LINE215_线LINE231_示分6白5#,交流线段,486.504599350604,466.56982075749625,0.0,0.5005188015178987,10kV
TMP00045169,00000示分8#-LINE215_线LINE231_示分9#,交流线段,504.08672069080444,463.69787727473425,0.0,0.5006809391277329,10kV
TMP00045168,00000示分9#-LINE215_线LINE231_示分10#,交流线段,504.08672069080444,463.19735847321635,0.0,0.5005188015178987,10kV
TMP00045167,00000示分10#-LINE215_线LINE231_示分11#,交流线段,504.08672069080444,462.6966775340887,0.0,0.5006809391276761,10kV
TMP00045166,00000示分12#-LINE215_线LINE231_示分13#,交流线段,504.08672069080444,461.69531565583327,0.0,0.5006809391276761,10kV
TMP00045165,00000示分13#-LINE215_线LINE231_示分14#,交流线段,504.08672069080444,461.19479685431537,0.0,0.5005188015178987,10kV
TMP00045164,00000示分14#-LINE215_线LINE231_示分15#,交流线段,504.08672069080444,460.69411591518764,0.0,0.5006809391277329,10kV
TMP00045163,00000示分15#-LINE215_线LINE231_示分16#,交流线段,504.08672069080444,460.19343497605996,0.0,0.5006809391276761,10kV
TMP00045162,00000示分16#-LINE215_线LINE231_示分17#,交流线段,504.08672069080444,459.69291617454206,0.0,0.5005188015178987,10kV
TMP00045161,00000示分17#-LINE215_线LINE231_示分18#,交流线段,504.08672069080444,459.1922352354144,0.0,0.5006809391276761,10kV
TMP00045160,00000示分18#-LINE215_线LINE231_示分19#,交流线段,504.08672069080444,458.69155429628665,0.0,0.5006809391277329,10kV
TMP00045159,00000示分19#-LINE215_线LINE231_示分20#,交流线段,504.08672069080444,458.1908733571589,0.0,0.5006809391277329,10kV
TMP00045158,00000示分24#-LINE215_线LINE231_示分25#,交流线段,504.08672069080444,452.9479916059823,0.0,0.5005188015178987,10kV
TMP00045157,00000示分25#-LINE215_线LINE231_示分26#,交流线段,504.08672069080444,452.4473106668546,0.0,0.5006809391276761,10kV
TMP00045156,00000示分26#-LINE215_线LINE231_示分27#,交流线段,504.08672069080444,451.9466297277269,0.0,0.5006809391277329,10kV
TMP00045155,00000示分27#-LINE215_线LINE231_示分28#,交流线段,504.08672069080444,451.4459487885992,0.0,0.5006809391276761,10kV
TMP00045154,00000示分40#-LINE215_线LINE231_示分41#,交流线段,504.08672069080444,440.8280431342416,0.0,1.8704194668967489,10kV
TMP00045153,00000示分42#-LINE215_线LINE231_示分43#,交流线段,504.08672069080444,437.9408587161564,0.0,0.5006809391277329,10kV
TMP00045152,00000示分43#-LINE215_线LINE231_示分44#,交流线段,504.08672069080444,437.44033991463857,0.0,0.5005188015178419,10kV
TMP00045151,00000示分46#-LINE215_线LINE231_示分47#,交流线段,504.08672069080444,435.93845923486526,0.0,0.5005188015178987,10kV
TMP00045150,00000要败支5#-LINE215_线听统要败支6#,交流线段,515.3365576794398,455.31909201200676,0.6405246275985519,0.0,10kV
TMP00045149,00000要败支7#-LINE215_线听统要败支8#,交流线段,516.6176069346368,455.31909201200676,0.5005998703227306,0.0,10kV
TMP00045148,00000要败支8#-LINE215_线听统要败支9#,交流线段,517.1182068049595,455.31909201200676,0.5006809391277329,0.0,10kV
TMP00045147,00000要败支9#-LINE215_线听统要败支10#,交流线段,517.6188877440873,455.31909201200676,0.5004377327129532,0.0,10kV
TMP00045146,00000示分22#-LINE215_线LINE231_示分23#,交流线段,504.08672069080444,455.31909201200676,0.0,1.870581604506583,10kV
TMP00045145,00000示分29#-LINE215_线LINE231_示分30#,交流线段,504.08672069080444,450.44474904795356,0.0,0.5006809391277329,10kV
TMP00045144,00000示分30#-LINE215_线LINE231_示分31#,交流线段,504.08672069080444,449.9440681088259,0.0,0.5006809391276761,10kV
TMP00045143,00000示分31#-LINE215_线LINE231_示分32#,交流线段,504.08672069080444,449.44338716969816,0.0,0.5006809391277329,10kV
TMP00045142,00000示分32#-LINE215_线LINE231_示分33#,交流线段,504.08672069080444,448.94286836818026,0.0,0.5005188015178987,10kV
TMP00045141,00000示分33#-LINE215_线LINE231_示分34#,交流线段,504.08672069080444,448.4421874290526,0.0,0.5006809391276761,10kV
TMP00045140,00000示分34#-LINE215_线LINE231_示分35#,交流线段,504.08672069080444,447.94150648992485,0.0,0.5006809391277329,10kV
TMP00045139,00000示分38#-LINE215_线LINE231_示分39#,交流线段,504.08672069080444,444.56904420564496,0.0,1.87058160450664,10kV
TMP00045138,00000示分48#-LINE215_线LINE231_示分49#,交流线段,504.08672069080444,434.93709735660985,0.0,0.5006809391276761,10kV
TMP00045137,00000示分49#-LINE215_线LINE231_示分50#,交流线段,504.08672069080444,434.4364164174821,0.0,0.5006809391277329,10kV
TMP00045136,00000示分50#-LINE215_线LINE231_示分51#,交流线段,504.08672069080444,432.5659969505854,0.0,1.8704194668967489,10kV
TMP00045135,00000败支71#~况诉败支71白1#,交流线段,386.2939903621549,556.6968891191559,0.010701082248147031,0.9895258327384227,10kV
TMP00045134,00000终端头921423~站外-电缆终端头924542,交流线段,400.65978793633315,514.5066968579728,8.953644158348368,0.26720278098525796,10kV
TMP00045133,00000困示分2#,交流线段,508.83159677341547,499.78784463840896,0.0,6.453522749308718,10kV
TMP00045132,00000要败支3#-LINE215_线听统要败支4#,交流线段,514.068236226614,455.31909201200676,0.6278778940323946,0.009971463003978442,10kV
TMP00045131,00000败支57#~LINE215_线况诉败支58#,交流线段,419.4389712498431,556.6857421584807,0.7514267527160996,0.006242297978133138,10kV
TMP00045130,00000败支28#~LINE215_线况诉败支29#,交流线段,494.4873229669409,556.6932004885325,0.5008025423350659,0.01130909828498261,10kV
TMP00045129,00000终端头965085~站外-电缆终端头906632,交流线段,377.8721980984223,540.2505417357527,0.6243108666163266,6.473668347328953,10kV
TMP00045128,00000终端头958070~站外-电缆终端头931877,交流线段,381.2988954131874,508.123055418497,0.23923404329110554,5.343650275680432,10kV
TMP00045127,TMP00131677电缆终端头628161,交流线段,472.26587712812307,548.9881375290144,0.5724673658759798,3.269180626823754,10kV
TMP00045126,00000终端头914654~站外-电缆终端头917633,交流线段,484.21663500401536,493.98112934907925,18.36143576180575,7.966874664976842,10kV
TMP00045125,00000支7白2#~LINE215_线海半支7白2间1#,交流线段,461.12187546429834,494.0717642729693,0.004620921879904927,0.6253647610801636,10kV
TMP00045124,00000支7白2间1#~LINE215_线海半支7白3#,交流线段,461.12187546429834,494.69712903404945,0.004620921879904927,0.692611334753451,10kV
TMP00045123,00000终端头931442~站外-电缆终端头940580,交流线段,465.967236330596,496.1594481370264,2.4884069667300537,3.1902196108408702,10kV
TMP00045122,00000示分37#~LINE215_线LINE231_示分37白1#,交流线段,503.01559910592346,446.92701146527395,1.0711215848809843,0.013295284005323538,10kV
TMP00045121,00000示分37白1#~LINE215_线LINE231_示分37白2#,交流线段,501.67468053830015,446.92701146527395,1.340918567623305,0.014876125701107412,10kV
TMP00045120,00000败支74#~况诉败4#SUB020_开关站101开关,交流线段,376.1200985522925,554.5239614067353,0.025131329522309898,2.225744038819812,10kV
TMP00311536,,其他,310.958148395643,512.4257822391257,0.0051286682147599705,0.0051286682147599705,10kV
TMP00311599,,其他,312.303404144329,506.64663034346563,0.006010611711763354,0.006010611711763354,10kV
TMP00311602,,其他,314.24921759979264,506.64663034346563,0.006010611711763354,0.006010611711763354,10kV
TMP00311605,,其他,308.4118177678043,506.64663034346563,0.006010611711763354,0.006010611711763354,10kV
TMP00311608,,其他,323.5680767242631,506.64663034346563,0.006010612323148248,0.006010612323148248,10kV
TMP00311614,,其他,327.4596631007879,506.64663034346563,0.006010612323148248,0.006010612323148248,10kV
